,X,MolecularWeight,XLogP,HydrogenBondDonorCount,HydrogenBondAcceptorCount,PolarSurfaceArea,FormalCharge,NumRings,RotatableBondCount,Refractivity,XLogP.1,Ro5,Ghose,Veber,Blood,Skin,Brain,Testis,AdiposeTissue,Muscle,Nerve,BloodVessel,Heart,Lung,Esophagus,Kidney,Thyroid,Pituitary,Uterus,Pancreas,Vagina,Stomach,AdrenalGland,Colon,Prostate,Spleen,Liver,FallopianTube,Ovary,Breast,Bladder,CervixUteri,SmallIntestine,SalivaryGland,lossFreq,maxBtwn,maxDegree,nTargets,wQED,response,PC1,PC2,PC3
497,Physostigmine,275.1633769,2.232533073,1,3,44.81,0,3,2,78.3968,0.992,0,0,1,0.7322712541,0.2113536298,10,3.61620748,0.4610965848,7.819921017,0.3648816198,0.3023836911,0.5257696509,1.525265336,0.8861622214,1.865379155,0.7660108805,5.354573965,2.243912697,1.134945989,1.186487257,0.5040095448,0.4591373354,3.539183021,4.219288111,2.052807093,0.9288011491,1.689638317,2.201324463,0.8716837764,0.5104988217,1.51731658,4.156428337,3.473966599,0.4776643991,51784.02287,20,2,0.435,0,-3.234883022,-1.126785532,-1.804216322
498,Isotretinoin,300.2089301,5.014367711,1,2,37.3,0,1,5,97.7908,0.00477,1,0,0,10,10,2.486164093,10,10,9.074433327,10,10,5.504063129,10,7.901204109,8.957158089,10,10,10,3.591094255,10,7.7035079,8.663175583,10,10,10,10,10,10,10,10,10,10,10,0.4320987654,113800.6975,222,2,0.435,0,6.360081571,0.06709443581,0.6606282399
499,Dimenhydrinate,469.1880675,3.651907262,1,1,13.67,0,4,6,90.9439,0.00125,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,1,0.622,0,-4.043357353,0.7822611733,0.6602646833
500,Dopamine,153.0789786,0.0295502388,3,3,66.48,0,1,2,43.2482,7.43,0,1,1,0.1238299087,0.4081005305,1.911266565,2.477720618,0.5349709392,0.2605864108,1.278688908,0.6479975581,0.1656324267,0.7699812055,0.8228408694,1.230102599,1.003611445,10,1.323092401,1.173264742,1.216204584,0.4986049235,1.379140496,0.6234526634,1.434202433,0.7014276385,10,1.088503718,2.308261633,0.7647674978,1.02142036,1.179019928,0.7418352962,6.041281223,0.511627907,47272.59785,40,7,0.494,1,-3.740240827,-0.2058271434,-1.594542416
501,Oxaprozin,293.1051934,3.463366852,1,3,63.33,0,3,5,81.8793,0.0325,0,0,1,6.102405071,10,0.8208532333,0.489034012,2.722895622,0.3078416884,1.505134642,2.685022354,1.625647783,7.62326622,10,0.8999707103,1.945427537,3.136099219,1.958506286,0.6378267407,6.834624767,10,1.078719854,10,6.805960655,5.680968046,0.6487878859,7.065508842,0.7822744846,2.162109017,10,3.340286016,10,1.79864502,0.4705882353,8170.888632,30,2,0.435,0,-0.1319703414,-1.672827063,3.586529533
502,Methyl aminolevulinate,145.0738932,-0.8470932313,1,3,69.39,0,0,5,35.2169,220,0,1,1,10,0.0381239634,1.310842037,1.137864888,0.7479290366,0.0446215421,1.029478729,1.061027169,0.2817198932,2.892587185,0.218293801,0.6067081392,0.4684641957,0.3582599312,0.1954929531,0.2924908996,0.2825884968,0.2752444744,1.268709898,0.360054642,0.6498174667,3.913753986,0.3288536966,0.4811905921,0.2564114928,0.3774272203,0.3303716779,0.4380217493,0.3496203423,0.9252793193,0.3773584906,4627.033189,26,1,0.511,0,-4.692011583,-0.952712144,0.4697519173
503,Azathioprine,277.0381932,1.173143958,1,6,118.1,0,3,3,70.9462,1.07,0,0,1,7.133086205,10,10,10,8.654791832,6.302639484,8.700269222,9.210634232,8.254971504,9.505169868,8.215328217,10,10,10,8.452612877,10,8.803566933,10,10,8.612028122,9.582309723,10,6.921880007,10,10,9.898425579,8.360677719,9.99187088,9.313317299,10,0.3333333333,415.7461701,12,1,0.664,1,6.410335132,-0.4890046982,-0.5804538802
504,Auranofin,678.1326665,-1.0203,0,5,114.43,0,1,14,114.885,0.151,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4285714286,95833.62603,414,2,0.841,0,7.460322745,-0.7059190306,-0.5662501631
505,Hydrochlorothiazide,296.9644748,-0.5756177763,3,5,118.36,0,2,1,63.1096,2.24,0,1,1,10,10,10,10,10,10,1.179720581,10,5.158444405,10,10,10,10,6.354887724,10,10,10,10,4.109553099,10,4.962835789,5.651741266,10,10,1.594747543,10,10,10,5.441038609,10,0.5588235294,27332.2638,26,7,0.335,0,5.38382148,-1.173517791,-0.2073738556
506,Salbutamol,239.1521435,0.344416151,4,4,72.72,0,1,5,67.8709,2.15,0,0,1,2.362123251,5.376092196,2.66193819,0.4978917092,10,2.873353481,3.394628048,1.309535742,9.283231735,10,4.539180279,0.4819729179,1.276782393,0.2502148598,1.989638507,0.3859574497,8.287089109,2.476612806,0.441770941,1.402355075,4.420117378,6.518067122,2.618736982,2.319842935,0.2956051528,10,2.251211882,3.500741482,2.735410929,5.831739426,0.4576271186,89139.86205,74,2,0.399,0,-1.084535634,0.5802689793,1.612342048
507,Levobupivacaine,288.2201635,4.515518884,1,2,32.34,0,2,5,90.1933,0.0977,0,0,0,0,0,0,0.1905770674,0,0,0,0.007819256745,0.04648927227,0,0,0,0,0,0,0,0,0,0,0,0,0.007205453468,0,0,0,0,0,0.009817842394,0,0,0.5443548387,311.9238613,4,1,0.099,0,-6.030184936,-0.02148283616,-0.02445142954
508,Cromoglicic acid,468.0692614,1.4770117,3,11,165.89,0,4,8,114.1067,0.0358,1,0,1,10,3.88359797,4.801810265,1.262782514,0.911383152,3.611627102,0.8648604453,10,0.2528290749,7.128019333,10,0.4720780849,0.3948217183,2.022708058,10,0.5067045093,10,10,0.59982723,6.711160421,10,10,1.273293793,8.932745457,1.32731843,1.904138029,10,7.854288101,1.391815901,4.255723476,0.3333333333,22538.91377,16,2,0.702,0,0.8107225434,-0.04693768313,1.952345656
509,Tioconazole,385.9814169,5.298761609,0,2,27.05,0,3,6,94.5285,0.0165,1,0,0,0.5924597383,5.381562948,3.494537115,10,2.529309511,0.8809950948,3.201882839,2.605717421,1.526495099,4.700027943,2.732471704,2.230880558,2.417156339,1.86804527,2.007302821,2.844787121,4.768043995,4.13119173,10,5.509333134,1.579374909,1.067424953,3.110250115,2.433261871,4.868085384,2.568623304,3.265996933,3.691029549,2.711111546,4.164861679,0.3833333333,0,0,1,0.395,0,-1.376851577,-0.6447754461,-0.3712865562
510,Ketoprofen,254.0942943,3.613333421,1,3,54.37,0,2,4,72.5156,0.0213,0,0,1,10,10,0.8208532333,0.489034012,2.722895622,0.3078416884,1.505134642,2.685022354,1.625647783,7.62326622,10,0.8999707103,1.945427537,3.136099219,1.958506286,0.6378267407,6.834624767,10,1.078719854,10,6.805960655,10,0.6487878859,7.065508842,0.7822744846,2.162109017,10,3.340286016,10,1.79864502,0.5369127517,13232.74494,32,2,0.435,0,0.2281325356,-2.03145634,3.889980515
511,Edrophonium,166.1231891,-1.913807328,1,1,20.23,1,1,2,62.4088,0.0486,0,1,0,0.7322712541,1.068140745,10,3.61620748,0.6147767305,7.819921017,0.3894087821,0.3331284821,0.7355736494,3.62605238,5.883807182,1.865379155,0.7660108805,5.354573965,6.599007607,1.134945989,1.764389098,0.5040095448,0.6868275106,4.312083483,4.219288111,2.052807093,10,10,2.201324463,1.124231815,1.970343351,6.333235741,4.156428337,3.473966599,0.5654450262,51784.02287,20,2,0.473,0,-1.537521723,-0.1486934663,-1.866632213
512,Metyrapone,226.1106131,2.028888881,0,3,42.85,0,2,3,65.9444,0.427,0,0,1,0.01081310771,0.03868436441,0,3.176119447,0,0,0,0.1019722223,0,0.004202364944,0.1895848364,0.1748671532,0,0.1597890854,0.2020840198,0.2091023922,0.2109124586,0.2334146202,10,0.1782784462,0.1765026003,0.2912068814,0.2291558534,0.1582592428,0.2036380768,0.1134069152,0.2690252662,0.3173662424,0.07932440192,0.05421287194,0.4776643991,0,2,1,0.248,0,-5.281172829,-0.3667027097,-0.4707853628
513,Cinacalcet,357.1704343,6.273197896,1,1,12.03,0,3,7,100.1173,5.59E-05,1,1,0,0.009448804893,0,0,0.2541110069,0,0,0,0,0,0,0,3.525825858,0,0.04931503534,0,3.853451967,0.006084694527,0.035867434,0.0125794895,0.04505353421,0.01019781735,0.06059236825,0.05795010366,0.004838588182,0.1382653862,0,0.05752439797,0.007701411843,0.04831152037,0,0.3891050584,3163.879329,20,1,0.455,0,-5.678324934,-0.1428285568,-0.3257566804
514,Clobetasol propionate,466.19223,4.177822793,1,4,80.67,0,4,5,119.3223,0.00413,0,0,1,6.519165516,9.529127598,5.496713638,4.095000267,10,10,10,9.420459747,4.368388176,9.541958809,6.618411541,2.70279932,8.644962311,8.877725124,6.923449516,2.976455688,7.945681095,4.709535599,3.025994658,3.700628638,6.544697762,5.595084667,4.75985527,6.586448193,5.095907211,10,6.734411716,7.282115936,5.538618088,5.745376587,0.3502824859,256392.7478,268,1,0.503,0,2.94988952,0.761312217,0.5485669744
515,Glyburide,493.1438194,3.791110048,3,5,113.6,0,3,7,126.9801,0.00206,0,1,1,1.427643299,8.305776596,7.467935085,2.852449417,10,10,10,4.593991756,5.40308857,7.714572906,4.5210495,10,4.797608614,10,6.8021276,10,5.188148499,7.153232574,10,10,3.235967755,5.256025553,10,8.154783726,5.647481918,10,10,5.673363686,5.718935966,9.829745293,0.5137614679,162414.1504,80,8,0.456,0,3.862105849,-0.3661621463,-0.8871750661
516,Bethanechol,161.1290028,-4.138114261,1,1,52.32,1,0,4,54.441,0.311,0,1,1,0,0.01162749762,0.20241265,0.2303701565,0,0,0,0,6.764817238,0.4914222062,0.4761703908,0,0.003817529068,0.01395640476,0.04789416119,0.006466609892,0.08181638643,0.2767499685,0.01376599073,3.630660295,0.03407906927,0.004802829586,0.1307549551,0.1671427544,0.02054320462,0.004561314592,4.940295696,0.1712078899,0.1036874503,0.005398210138,0.2021276596,10900.37916,22,1,0.555,0,-5.235351389,-0.370477692,0.08255318293
517,Isosorbide Mononitrate,191.042987,-0.481660149,1,6,93.74,0,2,2,38.0774,57,0,1,1,0,0.3405232131,0.9247521758,0.6743771136,1.368599296,0.4209801853,0.6545634866,0.2882425189,0.5853151083,1.7903862,0.1917368472,0.3525936902,0.6608555019,0.2163822129,4.034390092,0.6576091647,1.055010915,0.1124433726,0.700791508,0.0939735733,0.6808527708,0.8235504925,0.1434494331,2.982735574,0.312212944,0.7835226059,0.3019079864,3.338840485,0.1422735751,0.265525192,0.3099415205,1151.262568,16,1,0.544,0,-4.910449483,0.7317197671,-0.1226843029
518,Trichlormethiazide,378.9021803,0.9733494587,3,5,118.36,0,2,2,77.4351,0.415,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5473684211,55774.75576,602,2,0.435,0,7.460322745,-0.7059190306,-0.5662501631
519,Phylloquinone,450.3497807,9.696445808,0,2,34.14,0,2,14,142.9568,5.92E-05,1,1,1,1.587844968,5.009743452,3.465506315,3.788100958,4.943171024,3.208656549,4.785457373,3.783046007,3.196006298,7.563621998,4.059319019,6.356682301,7.208874464,5.472801685,5.465144396,5.756042957,5.302475929,4.906284809,6.416304111,4.074332476,5.636802673,4.07951498,10,5.316180944,5.202456474,5.411553621,5.572695255,6.248200417,4.265029907,6.128041267,0.4848484848,35083.90774,20,2,0.734,0,0.910327702,0.2663709542,-0.4457250312
520,Mycophenolic acid,320.1259884,3.527597448,2,5,93.06,0,2,6,85.2334,0.0355,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6082474227,2430.004917,16,2,0.371,0,7.460322745,-0.7059190306,-0.5662501631
521,Methoxyflurane,163.9607266,2.305878239,0,1,9.23,0,0,2,27.975,6.46,0,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5299145299,22183.96516,96,2,0.435,0,7.460322745,-0.7059190306,-0.5662501631
522,Probenecid,285.1034788,2.442872324,1,4,74.68,0,1,6,73.8107,0.425,0,0,1,1.277273655,10,2.695212841,7.775619984,5.093015194,6.412301064,5.98463726,6.881527901,4.051781178,6.753753185,4.100859642,10,4.928318501,4.210280895,5.022677183,2.390827656,4.963689566,3.907590389,4.458182096,3.98816359,3.856258392,2.9144454,3.890220761,4.918719292,3.888328314,4.326946735,5.1052742,4.47301054,4.16469574,4.829577923,0.4867256637,22304,6,4,0.141,0,0.6192198375,-0.1578314245,-0.1452593226
523,Mercaptopurine,152.0156668,-0.121789191,2,3,53.07,0,2,0,43.6027,0.735,0,1,1,7.133086205,10,10,10,8.654791832,6.302639484,8.700269222,9.210634232,8.254971504,9.505169868,8.215328217,10,10,10,8.452612877,10,8.803566933,10,10,8.612028122,9.582309723,10,6.921880007,10,10,9.898425579,8.360677719,9.99187088,9.313317299,10,0.3333333333,415.7461701,12,1,0.559,1,6.410335132,-0.4890046982,-0.5804538802
524,Cerulenin,223.1208434,1.499691116,1,3,72.69,0,1,7,62.5427,1.6,0,0,1,2.30048275,10,10,10,10,6.066693306,10,10,5.068325043,10,10,10,10,10,10,8.171469688,10,10,10,10,10,9.463368893,10,10,10,10,10,10,10,10,0.3741765481,153015.9491,1746,1,0.477,0,6.673801968,0.1428787685,-0.4224736054
525,Procainamide,235.1684623,0.9508966537,2,3,58.36,0,1,6,72.2498,3.02,0,0,1,4.22853756,9.82958746,5.707178116,10,8.22192955,2.436318636,10,6.101765633,10,10,7.341392517,4.489282131,8.737121105,10,10,3.06132412,9.82686758,7.116370678,6.53763938,8.300331593,8.900248528,10,3.780453324,10,8.315011978,10,9.231064796,10,10,7.808824539,0.4520547945,48415.7151,264,2,0.267,1,4.857632892,0.5823944306,0.718998129
526,Fenofibrate,360.1128369,5.277762736,0,3,52.6,0,2,7,97.1298,0.000707,1,0,1,0.4538430572,2.90733254,2.256743431,0.8170801699,3.399183035,6.44805479,3.692170382,3.584309578,6.139690876,2.236192226,2.972928286,9.675064564,3.394610286,2.020462453,2.482548118,2.220761776,2.627271891,3.557061911,4.228393555,6.133786917,3.084523678,2.227243304,10,3.347658396,4.562213898,2.670187712,4.562614918,2.92067337,5.344115734,2.80072093,0.4596774194,52797.29041,80,1,0.477,0,-1.013517198,-0.4229027521,-0.6941999385
527,Rifampicin,822.4051233,2.769896781,6,14,220.15,0,5,5,225.5828,0.0413,1,1,1,0.0236189682,0.01572084054,0.06995936483,0.1935591474,0.02354127727,0,0.06206711195,0.02094960958,0.02617264539,0.04643377662,0.01958165877,0.0836074464,0.074731756,0.169299677,0.02841142006,0.08853037655,0.02690248284,0.05830727518,0.2055324018,10,0.04610354826,0.1848213151,10,0.03947747033,0.07722839713,0.03654084168,0.03556463867,0.01844583265,10,0.01473235898,0.4108527132,2279.214196,28,2,0.435,1,-4.680661412,-1.188068611,0.4437805216
528,Ergoloid mesylate,631.267584,2.171486253,3,6,118.21,0,7,3,143.661,0.0567,1,1,1,0.2361102849,10,10,5.818140268,10,2.284672499,10,10,7.61603117,10,8.169617653,10,10,10,10,10,10,4.648613453,10,10,10,10,10,10,10,10,10,10,10,10,0.5576923077,47272.59785,40,2,0.435,0,6.130594818,1.027212172,-0.4625063192
529,Ibuprofen,206.1306798,3.843558199,1,2,37.3,0,1,4,60.7319,0.0684,0,0,0,8.523058891,10,5.769926548,9.264059544,10,4.413223267,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2.552357197,10,10,10,10,10,10,9.829745293,0.5238095238,243334.2738,208,8,0.182,0,6.703761003,-0.1418994129,0.5981689451
530,Nitrendipine,360.1321364,2.172302236,1,5,110.45,0,2,7,96.9133,0.0142,0,0,1,0.2539445758,2.796133518,6.071656227,10,6.30563879,10,4.075451136,10,9.255744934,10,10,5.096974373,7.471107483,10,10,2.019290447,10,5.512207031,10,10,10,2.221275806,3.201783776,10,10,3.969726443,10,10,5.614217758,3.1118536,0.5435393258,40315.9423,104,8,0.544,0,3.748362831,0.8180912606,-1.041177164
531,Mimosine,198.0640568,-2.959200069,3,6,103.86,0,1,3,48.6582,13.1,0,1,1,2.593378782,10,3.289685726,10,10,4.812261105,10,10,10,10,10,10,10,10,5.748987198,10,10,10,10,10,10,10,10,10,7.865539551,10,9.343725204,7.806310654,10,10,0.5573770492,65722.02389,54,3,0.502,0,6.275904124,-0.1495826417,0.3144168668
532,Tocainide,192.1262631,1.882433362,2,2,55.12,0,1,2,58.857,1.6,0,0,1,0.07171401381,0.06421953067,0.1899795681,0.3497349918,0.1296831965,0.3223316073,0.8897586465,0.3652605712,10,0.08269166946,0.09794599563,0.04762834497,0.199620463,0.1980321556,0.4400798529,0.02733652666,0.7501072288,0.1136587784,0.04361074604,0.1511474922,0.4373746663,0.0682832785,0.006281314185,0.1504639462,0.6335291266,0.2481943145,0.6497502923,1.067426562,0.1705681682,0.1025101468,0.4520547945,8902.616593,28,1,0.282,0,-5.256595005,0.09573524728,-0.4142331305
533,Echothiophate,256.1136258,-3.050055223,0,1,35.53,1,0,8,78.138,0.297,0,1,0,0.01009109616,1.068140745,2.47418952,0.9119339287,0.6147767305,0.2083849013,0.3894087821,0.3331284821,0.7355736494,3.62605238,5.883807182,0.3719557375,0.658590734,0.3991703689,6.599007607,0.193198204,1.764389098,0.4521722496,0.6868275106,4.312083483,0.3985475302,1.589029908,10,10,0.1657419652,1.124231815,1.970343351,6.333235741,1.893172979,0.2070751935,0.5654450262,0,2,1,0.64,0,-3.131610551,0.8802074134,-0.0586830444
534,Norfloxacin,319.1332197,-0.9204895653,2,6,72.88,0,3,3,85.4768,1.01,0,1,1,0.8326672912,2.898108959,0.05194545165,10,0.3384616375,0.04526859522,0.23290243,0.2057907283,0.1572988182,1.15861547,0.8254591823,0.2812025547,0.299000293,0.06761952862,0.170647189,0.1045241877,3.186079144,0.8871168494,0.894613415,4.512827396,0.3411369771,2.296064854,0.1549502239,0.1698038056,0.1220394894,0.3894096464,0.3463709056,0.1232747659,4.323980331,1.425280571,0.3869863014,13574.60916,80,1,0.203,0,-4.375398869,-1.063027019,0.2677941448
535,Acetophenazine,411.1980479,2.645620652,1,5,47.02,0,4,7,121.6967,0.0601,0,0,1,0.00785051845,0.06757393107,1.911266565,0.7745693028,0.1430480927,0.1206481457,1.243043959,0.1397922635,0.01744899713,0.2937549353,0.1077753305,0.05059032515,0.1153113842,10,0.3046805263,0.04300544411,0.2581252381,0.07841016352,0.1663865969,0.1011151411,0.5398270488,0.0605549179,0.1014972627,0.2499224022,0.07627490908,0.6882403791,0.5293584466,0.2125135064,0.1783213913,6.041281223,0.3942307692,47272.59785,40,2,0.528,0,-4.957732769,-0.3672148126,-0.958918043
536,Isoprenaline,211.1208434,0.2402056821,4,4,72.72,0,1,4,58.3977,5.86,0,0,1,10,10,10,10,10,10,10,10,10,10,10,7.84310317,10,9.134785652,10,6.762123585,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5252525253,1095794.038,792,2,0.435,0,7.184959178,-0.616798082,-0.285846029
537,Glipizide,445.1783751,1.426612278,3,6,130.15,0,3,6,115.6178,0.0164,0,0,1,0.8549061418,4.442565918,7.467935085,3.318898916,10,1.059710979,6.174320459,1.886435509,3.378923893,7.83619976,1.744514108,4.523546934,7.770501375,10,3.20663619,6.534107208,3.555224061,6.381391048,1.50120014,10,2.505087972,5.545911312,2.257158637,3.099820614,6.883687496,10,10,4.945686817,4.521011353,2.260562897,0.4592760181,75952.25624,146,2,0.378,0,0.9083622851,-0.0250963083,0.1782039382
538,Promethazine,284.1347193,4.287570852,0,2,6.48,0,3,3,88.5049,0.0245,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4954954955,1274114.411,614,10,0.455,0,7.460322745,-0.7059190306,-0.5662501631
539,Dihydrotachysterol,398.3548661,7.398204005,1,1,20.23,0,3,5,129.1122,0.000125,1,1,0,3.481226444,10,0.07749761641,0.713119477,1.624243975,0.7643123269,0.465412274,1.399824142,0.1827419251,5.048594475,1.164615154,5.92004323,1.497543275,9.874783516,0.5668919981,0.6905574203,4.940071583,1.01386106,5.801544428,10,1.429979563,1.725871146,0.2457612678,0.8181116879,0.2685606778,4.19446826,2.807871103,2.524309397,10,5.01123476,0.4513274336,44680.97823,150,1,0.533,0,-1.775771187,-1.700997046,1.453559905
540,Mequitazine,322.1503694,4.194801121,0,2,6.48,0,5,2,99.0543,0.00401,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,1,0.511,0,-4.043357353,0.7822611733,0.6602646833
541,Perhexiline,277.2769501,5.531308548,1,1,12.03,0,3,4,87.2286,2.72E-05,1,0,0,5.343080521,8.120280743,5.321038723,10,10,5.715803623,10,10,8.239917755,10,10,10,9.904532909,9.305062771,10,6.665666103,10,10,10,10,9.389007568,10,10,10,10,10,10,10,10,10,0.5428571429,3404.667954,410,2,0.435,0,6.555550644,0.1744223477,0.1276261188
542,Diphenhydramine,255.1623143,3.651907262,0,2,12.47,0,2,6,79.927,0.0752,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,1,0.216,0,-4.043357353,0.7822611733,0.6602646833
543,Etidronic acid,205.9745256,-2.277497331,5,7,135.29,0,0,2,34.511,11.5,0,1,1,10,10,10,10,10,3.503298759,10,10,5.526605606,10,10,10,10,10,10,8.9766922,10,10,10,10,10,10,9.53508997,10,10,10,10,10,9.716422081,10,0.4576659039,18439.56474,164,2,0.435,0,6.929563338,-0.4362709708,0.03097462975
544,Deslanoside,942.4824302,0.5958450263,9,18,282.21,0,9,10,225.6461,0.468,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.3521126761,55774.75576,602,1,0.894,0,7.460322745,-0.7059190306,-0.5662501631
545,Vigabatrin,129.0789786,-2.094914785,2,3,63.32,0,0,4,34.2907,96.6,0,1,1,8.210513115,10,10,10,10,2.878138542,10,10,10,10,10,10,10,10,10,6.643882275,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4360902256,22304,32,2,0.435,0,6.938914788,-0.3091274958,-0.09689899433
546,Emedastine,302.2106615,2.492385693,0,4,33.53,0,3,5,90.4747,1.44,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,2,0.435,0,-4.043357353,0.7822611733,0.6602646833
